ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,SETEMBRO,QUA,PONTA GROSSA,ICOARACI,VIA PUBLICA,,,05:15:00
2019,SETEMBRO,QUI,GUAMA,BELEM,VIA PUBLICA,,,19:00:00
2019,SETEMBRO,SAB,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,21:30:00
2019,SETEMBRO,DOM,CREMACAO,BELEM,LOGRADORO PUBLICO,,,15:00:00
2019,SETEMBRO,QUA,SOUZA,BELEM,VIA PUBLICA,,,05:20:00
2019,SETEMBRO,TER,CURIO-UTINGA,BELEM,VIA PUBLICA,,,14:00:00
2019,SETEMBRO,TER,BATISTA CAMPOS,BELEM,OUTROS,,,15:00:00
2019,SETEMBRO,QUA,CASTANHEIRA,BELEM,VIA PUBLICA,,,12:00:00
2019,SETEMBRO,SEG,BATISTA CAMPOS,BELEM,TRANSPORTE,,,17:00:00
2019,SETEMBRO,QUI,FIDELIS,OUTEIRO,OUTROS,,,05:15:00
2019,SETEMBRO,QUA,GUAMA,BELEM,VIA PUBLICA,,,20:00:00
2019,SETEMBRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,11:20:00
2019,SETEMBRO,SEX,MARAMBAIA,BELEM,VIA PUBLICA,,,14:00:00
2019,SETEMBRO,SEX,MARCO,BELEM,VIA PUBLICA,,,15:00:00
2019,SETEMBRO,QUA,MARAMBAIA,BELEM,VIA PUBLICA,,,19:30:00
2019,SETEMBRO,QUI,CURIO-UTINGA,BELEM,VIA PUBLICA,,,19:00:00
2019,JULHO,SEG,BENGUI,BELEM,VIA PUBLICA,,,19:00:00
2019,SETEMBRO,SEX,MARCO,BELEM,VIA PUBLICA,,,15:50:00
2019,SETEMBRO,QUI,MARAMBAIA,BELEM,VIA PUBLICA,,,18:00:00
2019,SETEMBRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,20:30:00
2019,SETEMBRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,20:00:00
2019,SETEMBRO,SAB,PARQUE VERDE,BELEM,VIA PUBLICA,,,16:20:00
2019,SETEMBRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,09:00:00
